epoch,step,train_loss
0,19,0.9094449281692505
0,39,0.6935337781906128
0,59,0.5935927629470825
0,79,0.4587152898311615
0,99,0.3886317014694214
0,119,0.35522007942199707
0,139,0.2914772033691406
0,159,0.29342544078826904
0,179,0.2724114656448364
0,199,0.24712233245372772
0,219,0.27456986904144287
0,239,0.2131737321615219
0,259,0.1907494068145752
0,279,0.17840540409088135
0,299,0.1780223548412323
0,319,0.20402489602565765
0,339,0.18822947144508362
0,359,0.17384390532970428
1,379,0.18246963620185852
1,399,0.18501326441764832
1,419,0.18301920592784882
1,439,0.1772308051586151
1,459,0.173198401927948
1,479,0.15693756937980652
1,499,0.21484902501106262
1,519,0.17934507131576538
1,539,0.13585078716278076
1,559,0.1883966624736786
1,579,0.15385423600673676
1,599,0.18036481738090515
1,619,0.18082410097122192
1,639,0.1524907648563385
1,659,0.16929519176483154
1,679,0.1719253957271576
1,699,0.14150789380073547
1,719,0.14837688207626343
1,739,0.1429072618484497
2,759,0.1060161218047142
2,779,0.1368512511253357
2,799,0.1389317512512207
2,819,0.15872707962989807
2,839,0.135596364736557
2,859,0.13063254952430725
2,879,0.14403361082077026
2,899,0.13519440591335297
2,919,0.11595882475376129
2,939,0.1271403282880783
2,959,0.12163638323545456
2,979,0.12157418578863144
2,999,0.1130947694182396
2,1019,0.12212260812520981
2,1039,0.11305167526006699
2,1059,0.19734781980514526
2,1079,0.10994784533977509
2,1099,0.1474669724702835
2,1119,0.11827264726161957
3,1139,0.11554690450429916
3,1159,0.11393557488918304
3,1179,0.10838524997234344
3,1199,0.14489072561264038
3,1219,0.13335373997688293
3,1239,0.13613246381282806
3,1259,0.12305798381567001
3,1279,0.1248788833618164
3,1299,0.09166169166564941
3,1319,0.15450355410575867
3,1339,0.12815862894058228
3,1359,0.14056864380836487
3,1379,0.09556718915700912
3,1399,0.10434550046920776
3,1419,0.12408439815044403
3,1439,0.12991376221179962
3,1459,0.09818752855062485
3,1479,0.10907910764217377
3,1499,0.09935824573040009
4,1519,0.10313743352890015
4,1539,0.10048297047615051
4,1559,0.1051366925239563
4,1579,0.11642270535230637
4,1599,0.1628485918045044
4,1619,0.12484115362167358
4,1639,0.11421903222799301
4,1659,0.13520963490009308
4,1679,0.1559526026248932
4,1699,0.1059856042265892
4,1719,0.10554526746273041
4,1739,0.13080865144729614
4,1759,0.117164745926857
4,1779,0.11536340415477753
4,1799,0.10565924644470215
4,1819,0.0938018411397934
4,1839,0.11108611524105072
4,1859,0.09715528786182404
5,1879,0.08922141790390015
5,1899,0.08181080222129822
5,1919,0.11487734317779541
5,1939,0.10789427161216736
5,1959,0.10603520274162292
5,1979,0.12427809089422226
5,1999,0.0900212749838829
5,2019,0.08879970014095306
5,2039,0.08774875849485397
5,2059,0.11607138812541962
5,2079,0.09889370203018188
5,2099,0.11551272869110107
5,2119,0.13093024492263794
5,2139,0.12519524991512299
5,2159,0.11734938621520996
5,2179,0.11194243282079697
5,2199,0.10096848011016846
5,2219,0.09574107825756073
5,2239,0.10404956340789795
6,2259,0.12763641774654388
6,2279,0.1291544884443283
6,2299,0.08923560380935669
6,2319,0.12086798995733261
6,2339,0.0999315083026886
6,2359,0.0784216970205307
6,2379,0.1032581552863121
6,2399,0.13449549674987793
6,2419,0.07533906400203705
6,2439,0.08688759803771973
6,2459,0.10336750745773315
6,2479,0.10226404666900635
6,2499,0.09580737352371216
6,2519,0.09008907526731491
6,2539,0.10758571326732635
6,2559,0.10003616660833359
6,2579,0.10863114893436432
6,2599,0.09330791234970093
6,2619,0.11074519157409668
7,2639,0.13622786104679108
7,2659,0.10507755726575851
7,2679,0.09955202788114548
7,2699,0.09732995927333832
7,2719,0.12320005893707275
7,2739,0.1076817512512207
7,2759,0.08381053060293198
7,2779,0.08681421726942062
7,2799,0.12131433933973312
7,2819,0.11767154932022095
7,2839,0.11695884168148041
7,2859,0.08329164236783981
7,2879,0.08689139783382416
7,2899,0.11284945905208588
7,2919,0.10514839738607407
7,2939,0.10679829120635986
7,2959,0.08127199113368988
7,2979,0.09352627396583557
7,2999,0.09695885330438614
8,3019,0.11840778589248657
8,3039,0.09838080406188965
8,3059,0.09496503323316574
8,3079,0.11561479419469833
8,3099,0.11802699416875839
8,3119,0.08150774240493774
8,3139,0.10238437354564667
8,3159,0.11517903208732605
8,3179,0.09748248755931854
8,3199,0.11773081868886948
8,3219,0.09664561599493027
8,3239,0.08905021846294403
8,3259,0.08666493743658066
8,3279,0.09539130330085754
8,3299,0.08038483560085297
8,3319,0.08957765996456146
8,3339,0.10117344558238983
8,3359,0.08927406370639801
9,3379,0.1035618931055069
9,3399,0.08995505422353745
9,3419,0.09731179475784302
9,3439,0.12201111763715744
9,3459,0.12041141837835312
9,3479,0.08650457859039307
9,3499,0.09314944595098495
9,3519,0.12183742970228195
9,3539,0.10607334226369858
9,3559,0.1023351177573204
9,3579,0.07871799170970917
9,3599,0.08382627367973328
9,3619,0.13198330998420715
9,3639,0.08281167596578598
9,3659,0.0883721336722374
9,3679,0.09399363398551941
9,3699,0.09154205024242401
9,3719,0.07755931466817856
9,3739,0.1356639266014099
10,3759,0.10468924045562744
10,3779,0.099459707736969
10,3799,0.06883066892623901
10,3819,0.0919526070356369
10,3839,0.09206410497426987
10,3859,0.0943857729434967
10,3879,0.08519530296325684
10,3899,0.07576193660497665
10,3919,0.08588071912527084
10,3939,0.11938368529081345
10,3959,0.07048538327217102
10,3979,0.09943308681249619
10,3999,0.09468504041433334
10,4019,0.08083803951740265
10,4039,0.0786723718047142
10,4059,0.08622585237026215
10,4079,0.0884716734290123
10,4099,0.09671702235937119
10,4119,0.08148133754730225
11,4139,0.08633588254451752
11,4159,0.10115523636341095
11,4179,0.08042663335800171
11,4199,0.10395713895559311
11,4219,0.08297782391309738
11,4239,0.11660929769277573
11,4259,0.08972837775945663
11,4279,0.07207124680280685
11,4299,0.09420417249202728
11,4319,0.0986291691660881
11,4339,0.08457132428884506
11,4359,0.1374897062778473
11,4379,0.09067990630865097
11,4399,0.09919580072164536
11,4419,0.08679020404815674
11,4439,0.1116354689002037
11,4459,0.09627266973257065
11,4479,0.11803986877202988
11,4499,0.08904074132442474
12,4519,0.07604043930768967
12,4539,0.07289142906665802
12,4559,0.08887013047933578
12,4579,0.07413597404956818
12,4599,0.07670637965202332
12,4619,0.09153422713279724
12,4639,0.07949993014335632
12,4659,0.11145041882991791
12,4679,0.09763642400503159
12,4699,0.06706982105970383
12,4719,0.08355720341205597
12,4739,0.1025826632976532
12,4759,0.06443960964679718
12,4779,0.08073998987674713
12,4799,0.10764839500188828
12,4819,0.07201968878507614
12,4839,0.09267552942037582
12,4859,0.09112059324979782
13,4879,0.061374735087156296
13,4899,0.09793590009212494
13,4919,0.10602059215307236
13,4939,0.10212206840515137
13,4959,0.07247567176818848
13,4979,0.10619831085205078
13,4999,0.08856811374425888
13,5019,0.09518849849700928
13,5039,0.09516643732786179
13,5059,0.11439378559589386
13,5079,0.09979675710201263
13,5099,0.08350708335638046
13,5119,0.07859855145215988
13,5139,0.09222859144210815
13,5159,0.10591372102499008
13,5179,0.08898459374904633
13,5199,0.09225615113973618
13,5219,0.09354718029499054
13,5239,0.09798109531402588
14,5259,0.11906716227531433
14,5279,0.08963989466428757
14,5299,0.07645522058010101
14,5319,0.07323454320430756
14,5339,0.07145142555236816
14,5359,0.12534867227077484
14,5379,0.09251605719327927
14,5399,0.08077078312635422
14,5419,0.05813759192824364
14,5439,0.11287914961576462
14,5459,0.10982468724250793
14,5479,0.08313709497451782
14,5499,0.06705830991268158
14,5519,0.08519876003265381
14,5539,0.08815807104110718
14,5559,0.06839048862457275
14,5579,0.08721911162137985
14,5599,0.09549116343259811
14,5619,0.09181543439626694
15,5639,0.08642231673002243
15,5659,0.06953193992376328
15,5679,0.09874387830495834
15,5699,0.10851024091243744
15,5719,0.08185317367315292
15,5739,0.10905246436595917
15,5759,0.08707258105278015
15,5779,0.08288407325744629
15,5799,0.12148319184780121
15,5819,0.09736776351928711
15,5839,0.10801905393600464
15,5859,0.11321689933538437
15,5879,0.06829133629798889
15,5899,0.09738411754369736
15,5919,0.08918773382902145
15,5939,0.09388646483421326
15,5959,0.07595381885766983
15,5979,0.08033080399036407
15,5999,0.07069312781095505
16,6019,0.0946129858493805
16,6039,0.07527385652065277
16,6059,0.10390274226665497
